anio,mes,maquina,central,agente,agente_descripcion,region,pais,tipo_maquina,fuente_generacion,tecnologia,categoria_hidraulica,categoria_region,generacion_neta_MWh,indice_tiempo
2013,09,CEN17D12,CEMO,UGMCEN3G,UGEM 17 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,21.827,2013-09
2013,09,CEN17D13,CEMO,UGMCEN3G,UGEM 17 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,43.497,2013-09
2013,09,CEN17D13,CEMO,UGMCEN3G,UGEM 17 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,43.497,2013-09
2013,09,CEN17D14,CEMO,UGMCEN3G,UGEM 17 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,32.69,2013-09
2013,09,CEN17D14,CEMO,UGMCEN3G,UGEM 17 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,32.69,2013-09
2013,09,CEN17D15,CEMO,UGMCEN3G,UGEM 17 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN17D15,CEMO,UGMCEN3G,UGEM 17 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN17D16,CEMO,UGMCEN3G,UGEM 17 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,36.941,2013-09
2013,09,CEN17D16,CEMO,UGMCEN3G,UGEM 17 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,36.941,2013-09
2013,09,CEN18D01,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,27.835,2013-09
2013,09,CEN18D01,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,27.835,2013-09
2013,09,CEN18D02,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,27.555,2013-09
2013,09,CEN18D02,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,27.555,2013-09
2013,09,CEN18D03,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,15.121,2013-09
2013,09,CEN18D03,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,15.121,2013-09
2013,09,CEN18D04,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,29.943,2013-09
2013,09,CEN18D04,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,29.943,2013-09
2013,09,CEN18D05,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN18D05,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN18D06,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,73.599,2013-09
2013,09,CEN18D06,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,73.599,2013-09
2013,09,CEN18D07,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN18D07,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN18D08,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,53.221,2013-09
2013,09,CEN18D08,CEMO,UGMCEN4G,UGEM 18 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,53.221,2013-09
2013,09,CEN4DI01,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN4DI01,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN4DI02,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,9.178,2013-09
2013,09,CEN4DI02,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,9.178,2013-09
2013,09,CEN4DI03,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN4DI03,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN4DI04,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN4DI04,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN4DI05,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN4DI05,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN4DI06,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,10.301,2013-09
2013,09,CEN4DI06,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,10.301,2013-09
2013,09,CEN4DI07,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,10.325,2013-09
2013,09,CEN4DI07,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,10.325,2013-09
2013,09,CEN4DI08,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN4DI08,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN4DI09,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,10.832,2013-09
2013,09,CEN4DI09,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,10.832,2013-09
2013,09,CEN4DI10,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,18.906,2013-09
2013,09,CEN4DI10,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,18.906,2013-09
2013,09,CEN4DI11,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN4DI11,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN4DI12,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,67.021,2013-09
2013,09,CEN4DI12,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,67.021,2013-09
2013,09,CEN4DI13,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN4DI13,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN4DI14,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,4.256,2013-09
2013,09,CEN4DI14,CEMO,UGMCEN1G,UGEM 04 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,4.256,2013-09
2013,09,CEN8DI01,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,286.96,2013-09
2013,09,CEN8DI01,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,286.96,2013-09
2013,09,CEN8DI02,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,12.1,2013-09
2013,09,CEN8DI02,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,12.1,2013-09
2013,09,CEN8DI03,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,23.2,2013-09
2013,09,CEN8DI03,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,23.2,2013-09
2013,09,CEN8DI04,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,282.82,2013-09
2013,09,CEN8DI04,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,282.82,2013-09
2013,09,CEN8DI05,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,17,2013-09
2013,09,CEN8DI05,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,17,2013-09
2013,09,CEN8DI06,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN8DI06,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN8DI07,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,43.6,2013-09
2013,09,CEN8DI07,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,43.6,2013-09
2013,09,CEN8DI08,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,26.3,2013-09
2013,09,CEN8DI08,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,26.3,2013-09
2013,09,CEN8DI09,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN8DI09,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEN8DI10,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,16.9,2013-09
2013,09,CEN8DI10,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,16.9,2013-09
2013,09,CEN8DI11,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,52.4,2013-09
2013,09,CEN8DI11,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,52.4,2013-09
2013,09,CEN8DI12,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,52,2013-09
2013,09,CEN8DI12,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,52,2013-09
2013,09,CEN8DI13,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,19.5,2013-09
2013,09,CEN8DI13,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,19.5,2013-09
2013,09,CEN8DI14,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,5.29,2013-09
2013,09,CEN8DI14,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,5.29,2013-09
2013,09,CEN8DI15,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,17,2013-09
2013,09,CEN8DI15,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,17,2013-09
2013,09,CEN8DI16,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,11.71,2013-09
2013,09,CEN8DI16,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,11.71,2013-09
2013,09,CEN8DI17,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,287.5,2013-09
2013,09,CEN8DI17,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,287.5,2013-09
2013,09,CEN8DI18,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,23.7,2013-09
2013,09,CEN8DI18,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,23.7,2013-09
2013,09,CEN8DI19,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,292,2013-09
2013,09,CEN8DI19,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,292,2013-09
2013,09,CEN8DI20,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,CENTRO,Argentina,GENERAC. MOVIL,Térmica,DI,,Centro,0,2013-09
2013,09,CEN8DI20,CEMO,UGMCEN2G,UGEM 08 - CENTRO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2013-09
2013,09,CEPUTG11,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,114885.409,2013-09
2013,09,CEPUTG12,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,108336.175,2013-09
2013,09,CEPUTV10,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,127138.42,2013-09
2013,09,CEREDI01,CERE,CTCERESG,CT CERES - ENARSA,LITORAL,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,912.567,2013-09
2013,09,CERITV01,CERI,ECOENERG,ECOENERGÍA - PETROBRAS,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,8321.594,2013-09
2013,09,CESPHI,CESPHI,CHCESPEG,CENTRAL HIDRAULICA CESPEDES,COMAHUE,Argentina,HIDRAULICA <=50,Hidráulica,HR,Resto Hidráulico,Comahue,1986.787,2013-09
2013,09,CESPHI,CESPHI,CHCESPEG,CENTRAL HIDRAULICA CESPEDES,COMAHUE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Comahue,1986.787,2013-09
2013,09,CESPHI,CESPHI,CHCESPEG,CENTRAL HIDRAULICA CESPEDES,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Comahue,1986.787,2013-09
2013,09,CESPHI,CESPHI,CHCESPEG,CENTRAL HIDRAULICA CESPEDES,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HR,Resto Hidráulico,Comahue,1986.787,2013-09
2013,09,CHARDI01,CHAR,CTCHARAG,CT CHARATA - ENARSA,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,320.848,2013-09
2013,09,CHARDI02,CHAR,CTCHARAG,CT CHARATA - ENARSA,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,322.678,2013-09
2013,09,CHI1FV,CHI1FV,CFCHIM1G,C.FOTOV. CHIMBERAS 1-ENARSA,CUYO,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,302.168,2013-09
2013,09,CHILDI01,CHIL,EDELARFG,EDELAR GENERACION,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,0,2013-09
2013,09,CHLEDI01,CHLE,CTCHILEG,CT CHILECITO - ENARSA,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,2263.193,2013-09
2013,09,CHOCHI,CHOCHI,HCHOCONG,HIDROELECTRICA EL CHOCON SA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Chocón,Comahue,308715.892,2013-09
2013,09,CIPODI01,CIPO,CTCIPOLG,CT CIPOLLETI - ENARSA,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,121.468,2013-09
2013,09,CIPOHI,CIPOHI,CHCIPOLG,CENTRAL HIDRAULICA CIPOLLETTI,COMAHUE,Argentina,HIDRAULICA <=50,Hidráulica,HR,Resto Hidráulico,Comahue,2951.366,2013-09
2013,09,CIPOHI,CIPOHI,CHCIPOLG,CENTRAL HIDRAULICA CIPOLLETTI,COMAHUE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Comahue,2951.366,2013-09
2013,09,CIPOHI,CIPOHI,CHCIPOLG,CENTRAL HIDRAULICA CIPOLLETTI,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Comahue,2951.366,2013-09
2013,09,CIPOHI,CIPOHI,CHCIPOLG,CENTRAL HIDRAULICA CIPOLLETTI,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HR,Resto Hidráulico,Comahue,2951.366,2013-09
2013,09,COLBDI01,COLB,CTCOLBSG,CT COLON BS.AS - ENARSA,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,1562.085,2013-09
2013,09,CONDHI,CONDHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,18901.542,2013-09
2013,09,COROHI,COROHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Argentina,HIDRAULICA <=50,Hidráulica,HR,Resto Hidráulico,Cuyo,2049.702,2013-09
2013,09,COROHI,COROHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,2049.702,2013-09
2013,09,COROHI,COROHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,2049.702,2013-09
2013,09,COROHI,COROHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HR,Resto Hidráulico,Cuyo,2049.702,2013-09
2013,09,CORRDI01,CORR,CTCORRIG,CT CORRIENTES - ENARSA,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,1019.418,2013-09
2013,09,COSTTG08,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,112701.15,2013-09
2013,09,COSTTG09,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,112796.325,2013-09
2013,09,COSTTV01,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,43359.354,2013-09
2013,09,COSTTV02,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2013-09
2013,09,COSTTV03,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,46378.008,2013-09
2013,09,COSTTV04,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,52034.31,2013-09
2013,09,COSTTV06,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,111111,2013-09
2013,09,COSTTV07,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,45753.8,2013-09
2013,09,COSTTV10,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,123434.46,2013-09
2013,09,CPIEHI,CPIEHI,CASAPIEG,CENTRAL CASA DE PIEDRA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Comahue,14903.896,2013-09
2013,09,CRIVTG21,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,936.002,2013-09
2013,09,CRIVTG22,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2013-09
2013,09,CRIVTG23,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,5.419,2013-09
2013,09,CRIVTG26,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2013-09
2013,09,CRIVTG27,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO GAS,Térmica,CC,,Patagonia,0,2013-09
2013,09,CRIVTG28,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO GAS,Térmica,CC,,Patagonia,1795.744,2013-09
2013,09,CRIVTV25,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO VAPOR,Térmica,CC,,Patagonia,1.926,2013-09
2013,09,CSARDI01,CSAR,CTCSARMG,CT CAPITAN SARMIENTO - ENARSA,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,1790.602,2013-09
2013,09,CURUTG01,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,585.855,2013-09
2013,09,CURUTG02,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,607.261,2013-09
2013,09,CUY3DI01,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,167,2013-09
2013,09,CUY3DI01,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,167,2013-09
2013,09,CUY3DI02,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,CUYO,Argentina,GENERAC. MOVIL,Térmica,DI,,Cuyo,48,2013-09
