anio,mes,agente_nemo,agente_descripcion,tipo_agente,region,provincia,categoria_area,categoria_demanda,tarifa,categoria_tarifa,demanda_MWh,indice_tiempo
2012,01,CARECO1W,COOP.DE SAN ANTONIO DE ARECO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,132.875,2012-01
2012,01,CARECO1W,COOP.DE SAN ANTONIO DE ARECO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,691.386,2012-01
2012,01,CARECO1W,COOP.DE SAN ANTONIO DE ARECO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,217.017,2012-01
2012,01,CARECO1W,COOP.DE SAN ANTONIO DE ARECO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,340.483,2012-01
2012,01,CARECO1W,COOP.DE SAN ANTONIO DE ARECO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,268.365,2012-01
2012,01,CARECO1W,COOP.DE SAN ANTONIO DE ARECO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,1741.353,2012-01
2012,01,CARECO1W,COOP.DE SAN ANTONIO DE ARECO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,1515.496,2012-01
2012,01,CARG3A3Y,CARGILL 3 ARROYOS EX-TRIG3A3Y,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,560.07,2012-01
2012,01,CARGALSY,CARGILL S.A. - PUNTA ALVEAR,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,12023.55,2012-01
2012,01,CARGBB2Z,CARGILL PTA BAHIA BLANCA,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4117.105,2012-01
2012,01,CARGCH1Y,CARGILL CHACABUCO EX-TRIGCH1Y,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,933.526,2012-01
2012,01,CARGPIOY,CARGILL PILAR EX-TRIGPIOY,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1697.702,2012-01
2012,01,CARGQQ3Y,CARGILL SACI PTA. QUEQUEN,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1693.852,2012-01
2012,01,CARGRELY,CARGILL SACI - REALICO,GU,COMAHUE,LA PAMPA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,294.342,2012-01
2012,01,CARGROSY,CARGILL ROSARIO EX-TRIGROSY,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,606.122,2012-01
2012,01,CARGSJOY,CARGILL SAN JUSTO EX-TRIGSJOY,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,334.236,2012-01
2012,01,CARGSMSY,CARGILL S.A. - L.G.S. Martin,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4979.724,2012-01
2012,01,CATTOQCY,CATTORINI HNOS.-QUILMES,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2241.175,2012-01
2012,01,CBARILRW,COOP.ELECT.DE BARILOCHE,DI,COMAHUE,RIO NEGRO,Resto,Distribuidor,Alumbrado Publico,Residencial,839.151,2012-01
2012,01,CBARILRW,COOP.ELECT.DE BARILOCHE,DI,COMAHUE,RIO NEGRO,Resto,Distribuidor,GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW,Industrial/Comercial Grande,2043.186,2012-01
2012,01,CBARILRW,COOP.ELECT.DE BARILOCHE,DI,COMAHUE,RIO NEGRO,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,1181.54,2012-01
2012,01,CBARILRW,COOP.ELECT.DE BARILOCHE,DI,COMAHUE,RIO NEGRO,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,2158.083,2012-01
2012,01,CBARILRW,COOP.ELECT.DE BARILOCHE,DI,COMAHUE,RIO NEGRO,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,733.486,2012-01
2012,01,CBARILRW,COOP.ELECT.DE BARILOCHE,DI,COMAHUE,RIO NEGRO,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,769.392,2012-01
2012,01,CBARILRW,COOP.ELECT.DE BARILOCHE,DI,COMAHUE,RIO NEGRO,Resto,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,282.122,2012-01
2012,01,CBARILRW,COOP.ELECT.DE BARILOCHE,DI,COMAHUE,RIO NEGRO,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,6928.782,2012-01
2012,01,CBARILRW,COOP.ELECT.DE BARILOCHE,DI,COMAHUE,RIO NEGRO,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,6543.931,2012-01
2012,01,CBARKE3W,COOPERATIVA DE BARKER,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,Alumbrado Publico,Residencial,43.737,2012-01
2012,01,CBARKE3W,COOPERATIVA DE BARKER,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,85.297,2012-01
2012,01,CBARKE3W,COOPERATIVA DE BARKER,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,41.839,2012-01
2012,01,CBARKE3W,COOPERATIVA DE BARKER,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,5.047,2012-01
2012,01,CBARKE3W,COOPERATIVA DE BARKER,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,2.923,2012-01
2012,01,CBARKE3W,COOPERATIVA DE BARKER,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,183.371,2012-01
2012,01,CBARKE3W,COOPERATIVA DE BARKER,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,84.1,2012-01
2012,01,CCASTE3W,COOP. CASTELLI,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,Alumbrado Publico,Residencial,60.644,2012-01
2012,01,CCASTE3W,COOP. CASTELLI,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,124.265,2012-01
2012,01,CCASTE3W,COOP. CASTELLI,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,180.859,2012-01
2012,01,CCASTE3W,COOP. CASTELLI,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,60.187,2012-01
2012,01,CCASTE3W,COOP. CASTELLI,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,66.583,2012-01
2012,01,CCASTE3W,COOP. CASTELLI,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,72.274,2012-01
2012,01,CCASTE3W,COOP. CASTELLI,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,530.692,2012-01
2012,01,CCASTE3W,COOP. CASTELLI,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,505.839,2012-01
2012,01,CCHACA1W,COOP. CHACABUCO,DI,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,634.47,2012-01
2012,01,CCHACA1W,COOP. CHACABUCO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,Alumbrado Publico,Residencial,57.575,2012-01
2012,01,CCHACA1W,COOP. CHACABUCO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW,Industrial/Comercial Grande,510.388,2012-01
2012,01,CCHACA1W,COOP. CHACABUCO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,816.226,2012-01
2012,01,CCHACA1W,COOP. CHACABUCO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,1283.886,2012-01
2012,01,CCHACA1W,COOP. CHACABUCO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,65.368,2012-01
2012,01,CCHACA1W,COOP. CHACABUCO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,92.299,2012-01
2012,01,CCHACA1W,COOP. CHACABUCO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,55.711,2012-01
2012,01,CCHACA1W,COOP. CHACABUCO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,4977.621,2012-01
2012,01,CCHACA1W,COOP. CHACABUCO,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,1339.069,2012-01
2012,01,CCOLON1W,COOP. COLON  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,121.656,2012-01
2012,01,CCOLON1W,COOP. COLON  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,Alumbrado Publico,Residencial,288.085,2012-01
2012,01,CCOLON1W,COOP. COLON  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW,Industrial/Comercial Grande,440.784,2012-01
2012,01,CCOLON1W,COOP. COLON  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,290.865,2012-01
2012,01,CCOLON1W,COOP. COLON  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,501.016,2012-01
2012,01,CCOLON1W,COOP. COLON  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,251.203,2012-01
2012,01,CCOLON1W,COOP. COLON  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,190.314,2012-01
2012,01,CCOLON1W,COOP. COLON  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,130.472,2012-01
2012,01,CCOLON1W,COOP. COLON  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,2099.161,2012-01
2012,01,CCOLON1W,COOP. COLON  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,956.636,2012-01
2012,01,CCOMODUW,COOP.COMODORO RIVADAVIA,DI,PATAGONICA,CHUBUT,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,1009.848,2012-01
2012,01,CCOMODUW,COOP.COMODORO RIVADAVIA,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,Alumbrado Publico,Residencial,1384.793,2012-01
2012,01,CCOMODUW,COOP.COMODORO RIVADAVIA,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW,Industrial/Comercial Grande,12703.135,2012-01
2012,01,CCOMODUW,COOP.COMODORO RIVADAVIA,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,592.461,2012-01
2012,01,CCOMODUW,COOP.COMODORO RIVADAVIA,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,4742.704,2012-01
2012,01,CCOMODUW,COOP.COMODORO RIVADAVIA,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,MERCADO TERMINO DISTRIB,Mercado a Término,3153.519,2012-01
2012,01,CCOMODUW,COOP.COMODORO RIVADAVIA,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,1654.421,2012-01
2012,01,CCOMODUW,COOP.COMODORO RIVADAVIA,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,1078.397,2012-01
2012,01,CCOMODUW,COOP.COMODORO RIVADAVIA,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,276.314,2012-01
2012,01,CCOMODUW,COOP.COMODORO RIVADAVIA,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,13253.714,2012-01
2012,01,CCOMODUW,COOP.COMODORO RIVADAVIA,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,6451.956,2012-01
2012,01,CDORRE2W,COOP. CNEL. DORREGO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,Alumbrado Publico,Residencial,148.98,2012-01
2012,01,CDORRE2W,COOP. CNEL. DORREGO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW,Industrial/Comercial Grande,0.001,2012-01
2012,01,CDORRE2W,COOP. CNEL. DORREGO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,65.205,2012-01
2012,01,CDORRE2W,COOP. CNEL. DORREGO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,294.41,2012-01
2012,01,CDORRE2W,COOP. CNEL. DORREGO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,43.942,2012-01
2012,01,CDORRE2W,COOP. CNEL. DORREGO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,39.832,2012-01
2012,01,CDORRE2W,COOP. CNEL. DORREGO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,52.588,2012-01
2012,01,CDORRE2W,COOP. CNEL. DORREGO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,791.318,2012-01
2012,01,CDORRE2W,COOP. CNEL. DORREGO  BS. AS.,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,456.359,2012-01
2012,01,CEAVCIRY,Celulosa Alto Valle SAIC,GU,COMAHUE,RIO NEGRO,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,828.044,2012-01
2012,01,CELULI1Y,CELULOSA CAMPANA-PTA. LIMA,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2133.267,2012-01
2012,01,CEMAGIDY,CEMENTOS AVELLANEDA San Luis,GU,CENTRO,SAN LUIS,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2694.166,2012-01
2012,01,CEMAOL3Z,CEMENTOS AVELLANEDA-Olavarria,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,17544.343,2012-01
2012,01,CENCAUCY,CENCOSUD-Jumbo Parque Brown,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,472.84,2012-01
2012,01,CENCESOY,CENCOSUD Escobar,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,820.531,2012-01
2012,01,CENCGCMY,CENCOSUD - Godoy Cruz,GU,CUYO,MENDOZA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1334.435,2012-01
2012,01,CENCLLCY,CENCOSUD LLAVALLOL,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1043.689,2012-01
2012,01,CENCMOOY,CENCOSUD S.A. HIP.MORON,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1446.469,2012-01
2012,01,CENCNQQY,CENCOSUD - Neuquén,GU,COMAHUE,NEUQUEN,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1277.805,2012-01
2012,01,CENCP2OY,CENCOSUD JUMBO PANAM.2 YAPEYU,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1251.457,2012-01
2012,01,CENCPAOY,CENCOSUD Hipermercado Palermo,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1380.986,2012-01
2012,01,CENCPIOY,CENCOSUD S.A. Shopping Pilar,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1317.207,2012-01
2012,01,CENCQUCY,CENCOSUD S.A. HIP.QUILMES,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1072.126,2012-01
2012,01,CENCROSY,CENCOSUD - Rosario,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1626.974,2012-01
2012,01,CENCSMOY,CENCOSUD SAN MARTIN,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,997.296,2012-01
2012,01,CENCU2OY,CENCOSUD HIP.UNICENT.II GINEBR,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,770.59,2012-01
2012,01,CENCUNOY,CENCOSUD HIP.UNICENTER VARSOVI,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1316.058,2012-01
2012,01,CEOSCOEW,CEOS CONCORDIA,DI,LITORAL,ENTRE RIOS,Entre Rios,Distribuidor,Alumbrado Publico,Residencial,1222.073,2012-01
2012,01,CEOSCOEW,CEOS CONCORDIA,DI,LITORAL,ENTRE RIOS,Entre Rios,Distribuidor,GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW,Industrial/Comercial Grande,2286.127,2012-01
2012,01,CEOSCOEW,CEOS CONCORDIA,DI,LITORAL,ENTRE RIOS,Entre Rios,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,1377.413,2012-01
2012,01,CEOSCOEW,CEOS CONCORDIA,DI,LITORAL,ENTRE RIOS,Entre Rios,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,2573.26,2012-01
2012,01,CEOSCOEW,CEOS CONCORDIA,DI,LITORAL,ENTRE RIOS,Entre Rios,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,1587.94,2012-01
2012,01,CEOSCOEW,CEOS CONCORDIA,DI,LITORAL,ENTRE RIOS,Entre Rios,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,872.069,2012-01
2012,01,CEOSCOEW,CEOS CONCORDIA,DI,LITORAL,ENTRE RIOS,Entre Rios,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,115.574,2012-01
2012,01,CEOSCOEW,CEOS CONCORDIA,DI,LITORAL,ENTRE RIOS,Entre Rios,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,17686.56,2012-01
2012,01,CEOSCOEW,CEOS CONCORDIA,DI,LITORAL,ENTRE RIOS,Entre Rios,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,4182.656,2012-01
2012,01,CEOSCOEW,CEOS CONCORDIA,DI,LITORAL,ENTRE RIOS,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,554.342,2012-01
2012,01,CEVIGE3W,COOP. VILLA GESELL,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,Alumbrado Publico,Residencial,284.843,2012-01
2012,01,CEVIGE3W,COOP. VILLA GESELL,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW,Industrial/Comercial Grande,426.144,2012-01
2012,01,CEVIGE3W,COOP. VILLA GESELL,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,2820.758,2012-01
2012,01,CEVIGE3W,COOP. VILLA GESELL,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,1451.889,2012-01
2012,01,CEVIGE3W,COOP. VILLA GESELL,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,944.55,2012-01
2012,01,CEVIGE3W,COOP. VILLA GESELL,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,1065.286,2012-01
2012,01,CEVIGE3W,COOP. VILLA GESELL,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,767.108,2012-01
2012,01,CEVIGE3W,COOP. VILLA GESELL,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,4983.728,2012-01
2012,01,CEVIGE3W,COOP. VILLA GESELL,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,2973.793,2012-01
2012,01,CGAIMAUW,COOP. ELECTRICA DE GAIMAN,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,Alumbrado Publico,Residencial,21.161,2012-01
2012,01,CGAIMAUW,COOP. ELECTRICA DE GAIMAN,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW,Industrial/Comercial Grande,0.001,2012-01
2012,01,CGAIMAUW,COOP. ELECTRICA DE GAIMAN,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,57.051,2012-01
2012,01,CGAIMAUW,COOP. ELECTRICA DE GAIMAN,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,112.747,2012-01
2012,01,CGAIMAUW,COOP. ELECTRICA DE GAIMAN,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,33.793,2012-01
2012,01,CGAIMAUW,COOP. ELECTRICA DE GAIMAN,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,32.178,2012-01
2012,01,CGAIMAUW,COOP. ELECTRICA DE GAIMAN,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,27.715,2012-01
2012,01,CGAIMAUW,COOP. ELECTRICA DE GAIMAN,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,211.647,2012-01
2012,01,CGAIMAUW,COOP. ELECTRICA DE GAIMAN,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,170.882,2012-01
2012,01,CGCRUZMW,COOPER.ELEC.GODOY CRUZ DISTRIB,DI,CUYO,MENDOZA,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,2093.484,2012-01
